trojan,vmess,shadowsocks
129777.0,85896.0,105522.0
173255.0,86117.0,106649.0
192667.0,73409.0,106012.0
166164.0,88614.0,107127.0
149225.0,85318.0,106389.0
179801.0,73533.0,106277.0
159356.0,88715.0,106506.0
247966.0,85405.0,106254.0
228612.0,74870.0,105200.0
252904.0,87623.0,106080.0
253224.0,72983.0,106726.0
173512.0,73356.0,106087.0
235693.0,85564.0,105984.0
136512.0,85730.0,150172.0
179701.0,85968.0,107243.0
173147.0,73666.0,106607.0
196963.0,73062.0,144350.0
255555.0,74058.0,137928.0
179132.0,129186.0,107403.0
253696.0,73363.0,105737.0
185407.0,87143.0,106804.0
179397.0,85580.0,107104.0
190787.0,74631.0,106383.0
172371.0,73140.0,106528.0
199001.0,73230.0,105728.0
247402.0,74223.0,107045.0
155825.0,87099.0,139029.0
172876.0,73191.0,131645.0
242617.0,73186.0,106818.0
253839.0,73408.0,106878.0
166726.0,85541.0,106315.0
173103.0,73013.0,106470.0
178731.0,73447.0,137102.0
247322.0,85964.0,105669.0
204024.0,85591.0,105691.0
178588.0,73154.0,149652.0
178399.0,72932.0,125397.0
253359.0,74295.0,177767.0
172523.0,85157.0,106427.0
167789.0,73297.0,105699.0
160131.0,90376.0,106120.0
173039.0,73185.0,106586.0
254414.0,86085.0,106441.0
179241.0,85331.0,244900.0
178392.0,87318.0,105671.0
166232.0,77795.0,106014.0
204988.0,74544.0,221661.0
178227.0,73563.0,107715.0
203298.0,74199.0,201759.0
173314.0,85304.0,219687.0
135647.0,73598.0,106273.0
255517.0,87841.0,105953.0
179159.0,86758.0,105697.0
254327.0,89573.0,106272.0
192152.0,73425.0,105898.0
240777.0,73227.0,125426.0
253275.0,74054.0,106578.0
172344.0,73521.0,106178.0
180229.0,73373.0,106696.0
160412.0,73803.0,105710.0
159947.0,73651.0,106196.0
185819.0,85742.0,105857.0
161311.0,85162.0,106364.0
172363.0,85398.0,105715.0
216250.0,73557.0,107215.0
193159.0,73433.0,105653.0
203913.0,73734.0,105697.0
167465.0,75195.0,246237.0
172861.0,85179.0,105482.0
247846.0,74874.0,106694.0
197051.0,86021.0,105868.0
253710.0,84778.0,106374.0
209526.0,73206.0,105759.0
160521.0,73237.0,106402.0
168395.0,73456.0,106059.0
161773.0,85826.0,164315.0
234101.0,85908.0,106073.0
260486.0,75617.0,112685.0
154229.0,85450.0,106284.0
166868.0,73086.0,246124.0
179170.0,85674.0,107029.0
197737.0,86946.0,106465.0
185481.0,74812.0,105594.0
229025.0,74674.0,107086.0
191735.0,75173.0,107188.0
166429.0,85628.0,105201.0
191549.0,73126.0,105752.0
178952.0,87844.0,106370.0
252986.0,85414.0,105358.0
255663.0,85891.0,106439.0
166982.0,73373.0,105637.0
216439.0,73865.0,106131.0
187155.0,85924.0,106141.0
179641.0,73903.0,105968.0
196906.0,73249.0,106222.0
166112.0,75100.0,145474.0
185989.0,85393.0,106144.0
167353.0,73603.0,106020.0
178887.0,73007.0,105923.0
199960.0,73363.0,105752.0
147259.0,85867.0,107386.0
161776.0,86706.0,130961.0
166695.0,86230.0,106936.0
172170.0,73486.0,105301.0
230116.0,85549.0,105630.0
173834.0,73847.0,106240.0
230207.0,85714.0,106942.0
191746.0,85820.0,106765.0
253682.0,73219.0,114754.0
148865.0,116618.0,106475.0
205561.0,73212.0,105746.0
254108.0,85979.0,105868.0
241743.0,74470.0,105713.0
246491.0,73168.0,106224.0
187527.0,73251.0,106818.0
259896.0,85474.0,106330.0
218072.0,73811.0,106044.0
149025.0,73115.0,108022.0
260309.0,73570.0,106252.0
153743.0,85370.0,105708.0
209741.0,87104.0,106770.0
198892.0,73498.0,105887.0
260558.0,86027.0,106395.0
199044.0,74996.0,106059.0
246985.0,85277.0,106347.0
110536.0,73670.0,106944.0
172980.0,87228.0,107349.0
154144.0,30068.0,105738.0
172476.0,86024.0,100068.0
172242.0,73156.0,99184.0
179922.0,85502.0,100700.0
247731.0,73274.0,98857.0
166418.0,73217.0,93596.0
247586.0,73525.0,105488.0
179526.0,73319.0,101132.0
160084.0,73216.0,106755.0
174057.0,85244.0,99932.0
166312.0,73130.0,106026.0
191556.0,85385.0,93374.0
209606.0,73386.0,93360.0
217423.0,87822.0,99463.0
160380.0,73302.0,100562.0
234830.0,73253.0,99328.0
156282.0,88028.0,99311.0
193372.0,73404.0,100185.0
193385.0,85774.0,105357.0
192861.0,73385.0,105701.0
216869.0,85591.0,93752.0
179365.0,73639.0,99579.0
253654.0,87015.0,99962.0
197954.0,86042.0,99710.0
241404.0,73455.0,105635.0
166765.0,88364.0,99575.0
198729.0,74748.0,105063.0
207005.0,73312.0,100161.0
178715.0,73284.0,106799.0
234753.0,73279.0,100735.0
129255.0,75027.0,93410.0
192435.0,73946.0,99915.0
256244.0,85555.0,99980.0
254304.0,73732.0,92942.0
253627.0,73443.0,99904.0
192161.0,73431.0,105351.0
184587.0,73159.0,99409.0
253573.0,85724.0,105878.0
180557.0,88154.0,99683.0
178781.0,73688.0,106735.0
90307.0,73191.0,99093.0
90733.0,73781.0,106453.0
90801.0,87077.0,106346.0
90441.0,73260.0,99275.0
90855.0,73702.0,99315.0
90421.0,85832.0,99752.0
90404.0,73141.0,100446.0
90710.0,73421.0,100228.0
90784.0,73299.0,99634.0
90927.0,86216.0,99191.0
90678.0,73195.0,4873.0
90962.0,73498.0,99511.0
90256.0,85241.0,99546.0
90348.0,73188.0,93441.0
91159.0,86945.0,99862.0
90561.0,75019.0,106227.0
90518.0,85214.0,99622.0
90826.0,85506.0,99822.0
90365.0,73955.0,100074.0
90513.0,88054.0,100264.0
90181.0,87026.0,99247.0
90219.0,89723.0,98638.0
90221.0,85370.0,99797.0
90531.0,85713.0,99722.0
91024.0,86335.0,100078.0
90988.0,85785.0,120285.0
90417.0,85326.0,100224.0
90631.0,74969.0,98761.0
90139.0,85470.0,99929.0
90412.0,73691.0,99567.0
90824.0,86119.0,99933.0
90102.0,85202.0,99665.0
90953.0,76208.0,99850.0
90175.0,85798.0,99839.0
90743.0,86851.0,106671.0
90343.0,74003.0,99043.0
91229.0,73480.0,99901.0
90844.0,75161.0,94306.0
90354.0,73245.0,106659.0
90534.0,73949.0,99037.0
90815.0,86365.0,105913.0
90465.0,76334.0,100007.0
90179.0,73119.0,106429.0
90264.0,72788.0,99544.0
90537.0,86710.0,106279.0
90277.0,73201.0,99694.0
90224.0,74436.0,101064.0
90542.0,85640.0,93362.0
90556.0,85105.0,99750.0
140570.0,73618.0,105380.0
90451.0,103869.0,94164.0
90233.0,73154.0,105568.0
90382.0,73291.0,99669.0
90558.0,73125.0,99939.0
90931.0,73377.0,100353.0
90807.0,116898.0,99872.0
90822.0,73397.0,100042.0
90545.0,116365.0,94374.0
90173.0,713.0,99656.0
90721.0,98169.0,106215.0
90432.0,73072.0,99332.0
90439.0,73149.0,99519.0
90549.0,73074.0,100530.0
90463.0,91498.0,99770.0
90888.0,73336.0,99380.0
90281.0,73552.0,106047.0
90445.0,73271.0,93736.0
90615.0,73530.0,100073.0
90437.0,85753.0,99907.0
90131.0,97974.0,99257.0
90570.0,72934.0,94150.0
90473.0,73358.0,100463.0
90549.0,104257.0,106178.0
97284.0,73265.0,105831.0
90687.0,104332.0,99643.0
90748.0,73474.0,100102.0
90568.0,116374.0,101438.0
90256.0,73496.0,99539.0
90443.0,97665.0,106699.0
90162.0,72964.0,99624.0
90639.0,73858.0,99347.0
90757.0,73092.0,99958.0
90090.0,104186.0,105890.0
90773.0,73155.0,106483.0
90349.0,73012.0,100370.0
90532.0,104121.0,99994.0
90116.0,73331.0,99582.0
90022.0,97805.0,100099.0
90698.0,85858.0,99903.0
90215.0,73678.0,99657.0
90655.0,104345.0,100996.0
90439.0,73137.0,105374.0
90248.0,116166.0,30504.0
90803.0,72924.0,99729.0
90499.0,73216.0,99040.0
90378.0,97024.0,99434.0
90327.0,11621.0,99547.0
90669.0,73693.0,94172.0
90552.0,153442.0,99937.0
90601.0,73283.0,93610.0
90578.0,73184.0,99879.0
90722.0,73079.0,99716.0
90472.0,116625.0,93560.0
90309.0,85525.0,100181.0
90645.0,73275.0,99927.0
90309.0,73594.0,100473.0
90863.0,73384.0,99487.0
140404.0,103914.0,106239.0
90455.0,73590.0,99876.0
90272.0,73056.0,99381.0
90514.0,97775.0,105882.0
91247.0,104094.0,99513.0
128632.0,98161.0,100171.0
91072.0,73297.0,100671.0
90482.0,73187.0,99068.0
90226.0,85660.0,100528.0
89827.0,769.0,100122.0
90851.0,116691.0,98994.0
90168.0,73255.0,93442.0
90938.0,98074.0,100083.0
90064.0,85619.0,101602.0
90554.0,73433.0,100210.0
90660.0,73105.0,99955.0
90529.0,73128.0,100417.0
90767.0,202150.0,99366.0
89883.0,777.0,105888.0
90375.0,11470.0,100178.0
90641.0,4615.0,105753.0
90602.0,73361.0,106699.0
90639.0,713.0,100066.0
78594.0,11277.0,99793.0
90466.0,11742.0,105711.0
90421.0,4145.0,99124.0
90811.0,73250.0,100130.0
90796.0,73576.0,100243.0
90568.0,73140.0,99890.0
90094.0,73252.0,106665.0
90113.0,92037.0,106434.0
90526.0,73464.0,99178.0
90497.0,97883.0,99927.0
89781.0,73266.0,99578.0
91109.0,110613.0,99223.0
90440.0,73086.0,105855.0
90453.0,98226.0,99870.0
90200.0,73332.0,101575.0
90185.0,116546.0,107612.0
90449.0,73241.0,106029.0
90624.0,91783.0,105669.0
90957.0,73592.0,99415.0
90421.0,73169.0,105985.0
90384.0,73414.0,105527.0
90077.0,116109.0,99475.0
90375.0,85583.0,99479.0
90093.0,97671.0,106423.0
90948.0,73445.0,93478.0
90680.0,104219.0,106305.0
90161.0,73002.0,99284.0
91371.0,73451.0,99347.0
90554.0,73490.0,105980.0
90402.0,73421.0,100189.0
90453.0,73186.0,99879.0
90293.0,73006.0,106234.0
90833.0,122005.0,94008.0
90589.0,98087.0,105711.0
90386.0,97716.0,99936.0
90572.0,73037.0,105463.0
90766.0,73529.0,100320.0
90394.0,73377.0,100128.0
90145.0,73433.0,105903.0
90046.0,116375.0,93252.0
90811.0,73236.0,99547.0
90779.0,73451.0,99424.0
89959.0,73208.0,74064.0
90453.0,713.0,74797.0
90126.0,73239.0,74629.0
90376.0,73367.0,74871.0
90818.0,97827.0,74485.0
90130.0,116545.0,74852.0
90459.0,116309.0,74690.0
90352.0,73628.0,87090.0
90719.0,73462.0,74658.0
90417.0,73282.0,75867.0
90905.0,73515.0,74257.0
90559.0,110005.0,87290.0
89867.0,74195.0,74642.0
90327.0,73161.0,87414.0
90867.0,110033.0,74615.0
90478.0,103802.0,74334.0
90340.0,91624.0,56284.0
90523.0,128039.0,62421.0
90418.0,73368.0,88056.0
90330.0,122229.0,74851.0
90058.0,103586.0,74525.0
90482.0,72983.0,74980.0
90462.0,103949.0,75646.0
90541.0,73260.0,74676.0
90159.0,73595.0,87233.0
90725.0,73898.0,75081.0
90353.0,116313.0,75007.0
90637.0,73471.0,87174.0
90326.0,73436.0,75007.0
90229.0,73409.0,75167.0
90992.0,73282.0,88552.0
90265.0,73625.0,74711.0
90307.0,73129.0,86681.0
90656.0,73491.0,74623.0
90372.0,73031.0,87689.0
90682.0,12048.0,86797.0
90141.0,73476.0,61952.0
90581.0,73035.0,87089.0
88760.0,73137.0,87058.0
90351.0,73732.0,77533.0
89076.0,73200.0,74306.0
213201.0,122297.0,74369.0
88870.0,97371.0,74696.0
91290.0,73728.0,73934.0
88847.0,97526.0,68512.0
90825.0,116575.0,87611.0
88977.0,73189.0,87508.0
4741.0,72965.0,74293.0
4741.0,103849.0,74743.0
4721.0,73223.0,74754.0
4721.0,48972.0,87024.0
4781.0,73610.0,75072.0
4721.0,73316.0,74532.0
4741.0,73172.0,74392.0
4721.0,73276.0,75199.0
4721.0,103610.0,75075.0
4781.0,73293.0,87752.0
4741.0,73429.0,75053.0
4665.0,5934.0,37389.0
4721.0,11663.0,74366.0
4717.0,17669.0,74616.0
4721.0,4932.0,74955.0
4805.0,4583.0,75379.0
4721.0,188789.0,87402.0
4741.0,73743.0,87343.0
4741.0,91900.0,55704.0
208200.0,73570.0,74585.0
4741.0,85339.0,62589.0
4741.0,110326.0,74199.0
4677.0,73235.0,74852.0
4741.0,73234.0,50213.0
4845.0,91405.0,74075.0
4721.0,73369.0,87243.0
4781.0,73758.0,87457.0
4721.0,73421.0,67956.0
4741.0,85564.0,87318.0
4781.0,116759.0,87167.0
5489.0,97880.0,74562.0
5131.0,73150.0,68431.0
4793.0,85539.0,74876.0
4677.0,73492.0,74847.0
89343.0,72923.0,244776.0
90472.0,713.0,74495.0
88683.0,85729.0,74601.0
211907.0,116401.0,37521.0
107353.0,73218.0,74688.0
211402.0,98191.0,74914.0
90141.0,85400.0,11597.0
89591.0,85494.0,759.0
88924.0,73399.0,74845.0
89288.0,98139.0,74535.0
95421.0,91177.0,75515.0
212973.0,79594.0,43706.0
88861.0,73730.0,87528.0
90179.0,73065.0,75704.0
89034.0,85583.0,74806.0
89258.0,73355.0,87591.0
88854.0,103785.0,74754.0
89157.0,85433.0,87729.0
211652.0,103865.0,74555.0
108061.0,73037.0,74872.0
90425.0,73265.0,74491.0
206044.0,73652.0,74331.0
90529.0,103960.0,37289.0
89102.0,73388.0,74359.0
88669.0,115965.0,75081.0
88825.0,73673.0,74787.0
89303.0,122728.0,74510.0
89443.0,104351.0,74564.0
89124.0,73305.0,86849.0
88980.0,73059.0,231938.0
107590.0,103966.0,75123.0
40125.0,73145.0,74798.0
187253.0,73378.0,74411.0
91422.0,73487.0,74851.0
88965.0,86121.0,75832.0
94496.0,85688.0,74102.0
88914.0,73363.0,74549.0
89078.0,73365.0,74913.0
90246.0,73230.0,74620.0
88581.0,74012.0,75114.0
88834.0,73409.0,74495.0
90822.0,73192.0,43333.0
119780.0,87100.0,75075.0
89254.0,73513.0,43546.0
89504.0,73609.0,87403.0
157842.0,73063.0,74462.0
91555.0,73388.0,73940.0
89014.0,73395.0,87111.0
89019.0,85213.0,87753.0
89819.0,73133.0,87830.0
177591.0,85705.0,74940.0
88761.0,73113.0,74592.0
212591.0,74383.0,75148.0
125841.0,85900.0,74221.0
88804.0,74069.0,74912.0
211436.0,85320.0,74791.0
211745.0,73446.0,74366.0
90114.0,73261.0,74619.0
77035.0,87067.0,87585.0
89643.0,73745.0,74733.0
162636.0,74795.0,74751.0
89496.0,86274.0,74351.0
90293.0,85250.0,75404.0
218029.0,85713.0,74260.0
89840.0,86969.0,74425.0
88903.0,85427.0,87412.0
89519.0,73028.0,74463.0
89988.0,73574.0,87189.0
90096.0,85432.0,74615.0
212232.0,85674.0,75378.0
162581.0,72899.0,75018.0
89569.0,73702.0,74455.0
90214.0,85265.0,75440.0
90848.0,73068.0,176236.0
212543.0,85739.0,74490.0
89076.0,86032.0,87697.0
218047.0,73062.0,74169.0
213131.0,73028.0,68431.0
211449.0,85377.0,74823.0
113739.0,73328.0,86783.0
15579.0,74630.0,74598.0
88918.0,85285.0,87863.0
89064.0,73337.0,87947.0
162349.0,73142.0,74552.0
88864.0,74815.0,74461.0
89424.0,73136.0,87025.0
89071.0,85803.0,74853.0
89200.0,85727.0,74642.0
89680.0,73144.0,74720.0
218115.0,73513.0,75316.0
89422.0,85134.0,75891.0
90040.0,85649.0,87956.0
4753.0,86554.0,87860.0
4753.0,73545.0,74689.0
4741.0,73795.0,87663.0
4741.0,73361.0,75445.0
4615.0,87268.0,74652.0
91297.0,73549.0,74430.0
5050.0,86088.0,74787.0
4717.0,86930.0,99850.0
4721.0,73192.0,74853.0
4721.0,73037.0,75579.0
4781.0,85772.0,231714.0
4721.0,85699.0,75320.0
4721.0,73258.0,74916.0
4697.0,85624.0,74657.0
4721.0,85561.0,74522.0
4677.0,73382.0,74801.0
90015.0,85565.0,87485.0
89231.0,86770.0,87277.0
90684.0,86281.0,75118.0
89335.0,87236.0,74418.0
221731.0,75833.0,50182.0
88746.0,86521.0,87017.0
89948.0,74241.0,87506.0
90000.0,85044.0,86935.0
88747.0,85102.0,74882.0
4741.0,85260.0,88189.0
4601.0,75128.0,74784.0
4601.0,85683.0,74619.0
4749.0,85297.0,74613.0
4721.0,74651.0,86769.0
116018.0,73619.0,74432.0
4741.0,73055.0,74785.0
4665.0,73136.0,74758.0
4653.0,86043.0,74279.0
4677.0,214752.0,12325.0
4741.0,86623.0,74290.0
4741.0,73281.0,74993.0
4709.0,73236.0,74558.0
4677.0,73654.0,74698.0
4721.0,72980.0,74867.0
4741.0,73592.0,74431.0
4741.0,73913.0,74233.0
4761.0,73343.0,87423.0
4677.0,76230.0,75110.0
4677.0,73404.0,74747.0
90335.0,73411.0,86731.0
89123.0,85739.0,74548.0
88736.0,73235.0,74486.0
90912.0,86008.0,93542.0
89890.0,85649.0,74883.0
65899.0,73037.0,107484.0
89474.0,75331.0,106671.0
107712.0,73274.0,107151.0
88725.0,85422.0,106143.0
90209.0,85476.0,107339.0
89178.0,86036.0,106403.0
88705.0,85814.0,106161.0
88782.0,73650.0,125280.0
89154.0,85845.0,107206.0
89162.0,76195.0,106467.0
163695.0,73719.0,106157.0
88941.0,74562.0,106579.0
125477.0,85590.0,108122.0
90523.0,85859.0,106244.0
90608.0,86322.0,106317.0
162343.0,73370.0,106650.0
90356.0,87237.0,106176.0
89087.0,73491.0,106422.0
90277.0,73238.0,106384.0
4633.0,86449.0,106143.0
76716.0,73394.0,106639.0
90282.0,85570.0,106552.0
88832.0,85663.0,105951.0
89278.0,86524.0,106740.0
90636.0,73361.0,107655.0
88458.0,86146.0,107144.0
150206.0,73391.0,106697.0
99245.0,85756.0,106788.0
90118.0,73201.0,106730.0
187874.0,73879.0,106274.0
88846.0,85622.0,106676.0
211384.0,73479.0,107606.0
88925.0,85551.0,105677.0
180814.0,73415.0,106493.0
168644.0,73469.0,106478.0
90317.0,73523.0,106699.0
89002.0,73223.0,106313.0
211415.0,86915.0,106261.0
89548.0,76042.0,106267.0
193299.0,87140.0,106499.0
154610.0,73451.0,105927.0
212268.0,85577.0,106367.0
200199.0,85796.0,105881.0
206171.0,73668.0,107291.0
4621.0,73763.0,106537.0
89484.0,73208.0,106363.0
101464.0,85623.0,106224.0
89058.0,73269.0,106499.0
89804.0,73912.0,106168.0
89390.0,73137.0,108140.0
90850.0,74621.0,106109.0
89567.0,85283.0,106019.0
89664.0,73815.0,106619.0
88922.0,73141.0,106386.0
89135.0,87042.0,105823.0
89303.0,85885.0,93875.0
212653.0,85849.0,106046.0
88890.0,85957.0,106485.0
88895.0,73400.0,106412.0
91486.0,73344.0,106723.0
211531.0,85965.0,105777.0
89169.0,73371.0,106543.0
90568.0,85583.0,106464.0
88802.0,75168.0,106005.0
212939.0,73260.0,106736.0
89283.0,85309.0,105156.0
90448.0,75045.0,105677.0
90641.0,73110.0,106437.0
89250.0,86883.0,105800.0
211834.0,74570.0,106844.0
90780.0,85764.0,106371.0
90373.0,74294.0,106490.0
89580.0,73382.0,106371.0
89009.0,85714.0,106546.0
226449.0,221497.0,106458.0
92063.0,85720.0,106106.0
89338.0,86049.0,105767.0
89459.0,75125.0,105869.0
89435.0,73143.0,106468.0
76627.0,73198.0,106045.0
90471.0,86932.0,106885.0
90941.0,73180.0,106548.0
89132.0,86708.0,106511.0
88923.0,86987.0,106467.0
92021.0,74460.0,106624.0
90705.0,85461.0,106466.0
90098.0,73465.0,106403.0
212496.0,73104.0,106493.0
89270.0,73102.0,106712.0
89501.0,86863.0,125602.0
212689.0,73354.0,250862.0
89575.0,86034.0,106606.0
157093.0,73404.0,105397.0
88932.0,74841.0,106092.0
162714.0,85367.0,106322.0
212564.0,73507.0,106243.0
88816.0,87087.0,106311.0
89428.0,220615.0,107061.0
89288.0,86072.0,107353.0
215195.0,73450.0,105796.0
235721.0,74716.0,106709.0
255241.0,86131.0,106147.0
235196.0,73267.0,106717.0
228044.0,73126.0,108217.0
254419.0,73430.0,106308.0
253397.0,85188.0,107278.0
221877.0,85777.0,106212.0
196832.0,86533.0,106204.0
256160.0,73003.0,106447.0
192732.0,73537.0,106801.0
234886.0,74876.0,106445.0
203726.0,85294.0,106573.0
230235.0,73113.0,106102.0
241008.0,73569.0,106380.0
215972.0,85337.0,106578.0
234646.0,85631.0,105996.0
235370.0,73453.0,106247.0
235463.0,73906.0,105913.0
217149.0,85566.0,107157.0
228624.0,85094.0,106268.0
216939.0,11542.0,106496.0
254329.0,85643.0,106105.0
222651.0,86854.0,106931.0
216401.0,167084.0,106093.0
241742.0,86050.0,106881.0
254869.0,85692.0,106812.0
240541.0,86822.0,105823.0
259802.0,85524.0,106528.0
222816.0,217311.0,106441.0
231674.0,85108.0,106749.0
240449.0,85668.0,106206.0
6612.0,86824.0,107038.0
253994.0,87041.0,106173.0
199367.0,85655.0,106136.0
253322.0,85979.0,106590.0
203055.0,85808.0,226026.0
234919.0,86867.0,106826.0
230265.0,85567.0,222535.0
208564.0,86450.0,105694.0
216337.0,85555.0,106113.0
253376.0,85959.0,106234.0
211259.0,85851.0,106432.0
255197.0,85929.0,105748.0
209781.0,87349.0,106871.0
253342.0,85691.0,106833.0
248079.0,85254.0,106231.0
185815.0,85188.0,106957.0
235315.0,85142.0,106763.0
220857.0,85766.0,106535.0
252984.0,86182.0,246876.0
216999.0,85118.0,106873.0
229398.0,85415.0,106402.0
254724.0,85694.0,106098.0
198828.0,216328.0,106726.0
229867.0,179111.0,106036.0
228435.0,85679.0,106765.0
192242.0,86910.0,106613.0
228756.0,85299.0,106373.0
210897.0,84963.0,155960.0
228393.0,216727.0,105899.0
253181.0,85311.0,107427.0
217604.0,217307.0,106953.0
235450.0,85755.0,106075.0
235426.0,85516.0,106567.0
253842.0,214802.0,105860.0
184554.0,216253.0,106415.0
241075.0,85700.0,106550.0
234187.0,87177.0,106104.0
252895.0,86332.0,106421.0
255079.0,85409.0,106447.0
247270.0,86186.0,105788.0
219435.0,85151.0,105702.0
234226.0,85788.0,107131.0
209310.0,85398.0,106065.0
210796.0,87097.0,106423.0
238367.0,91923.0,106128.0
234155.0,87089.0,106198.0
241633.0,85513.0,106623.0
241005.0,215696.0,106726.0
199467.0,85696.0,107122.0
253612.0,86728.0,106833.0
234718.0,85161.0,106708.0
234476.0,86895.0,106457.0
228518.0,85459.0,106147.0
197398.0,85657.0,106477.0
254766.0,73428.0,107079.0
248632.0,85868.0,106574.0
209996.0,85970.0,106210.0
235220.0,87089.0,106568.0
247415.0,85614.0,106347.0
252767.0,217779.0,107617.0
234165.0,85601.0,106097.0
253874.0,86095.0,106270.0
240478.0,87185.0,106203.0
254332.0,86643.0,219758.0
227956.0,85470.0,106614.0
210949.0,86040.0,106327.0
260194.0,85512.0,106673.0
229686.0,86992.0,106309.0
235796.0,85557.0,105673.0
185201.0,85698.0,106896.0
253090.0,85318.0,106344.0
257066.0,85503.0,152125.0
233598.0,85671.0,105787.0
217572.0,153522.0,106287.0
248646.0,87036.0,106055.0
253913.0,85407.0,106766.0
260328.0,87186.0,106499.0
197572.0,85750.0,106203.0
252662.0,85454.0,162280.0
234613.0,87185.0,87282.0
229171.0,86773.0,87673.0
210291.0,85736.0,87446.0
240699.0,85970.0,87733.0
252932.0,86231.0,87336.0
234078.0,85722.0,87476.0
203353.0,214835.0,87843.0
203864.0,85508.0,87599.0
252600.0,85626.0,87472.0
260377.0,216001.0,201648.0
258713.0,85268.0,87662.0
241529.0,86958.0,87523.0
235188.0,85979.0,87907.0
203439.0,85601.0,88028.0
259683.0,85967.0,87010.0
212344.0,85529.0,195750.0
233995.0,86959.0,88074.0
178957.0,87094.0,87626.0
198436.0,85995.0,88218.0
228623.0,85683.0,87977.0
218597.0,11431.0,88063.0
211359.0,85687.0,87565.0
252920.0,85434.0,87505.0
252888.0,85530.0,87216.0
252728.0,135395.0,87152.0
252480.0,86022.0,88363.0
253419.0,87010.0,87988.0
197753.0,86027.0,87339.0
180206.0,85434.0,182695.0
234044.0,86924.0,87803.0
221915.0,85451.0,87591.0
204473.0,86817.0,87172.0
209366.0,85744.0,87187.0
210021.0,85460.0,87307.0
247430.0,85471.0,87106.0
253037.0,85358.0,87306.0
230131.0,85421.0,87816.0
256147.0,85557.0,87344.0
247097.0,215181.0,87306.0
246720.0,87036.0,87146.0
186006.0,85911.0,156117.0
228072.0,87049.0,87117.0
255214.0,85910.0,86716.0
253387.0,85867.0,87703.0
154595.0,85570.0,87538.0
197103.0,85672.0,88159.0
253470.0,85920.0,87609.0
261231.0,85818.0,87896.0
209618.0,214626.0,87600.0
209714.0,11690.0,87862.0
241247.0,86019.0,87745.0
216565.0,85815.0,87787.0
253164.0,105345.0,87386.0
235208.0,160857.0,189855.0
262541.0,85882.0,87167.0
224682.0,85563.0,87647.0
199100.0,85783.0,87543.0
197888.0,85560.0,87625.0
240808.0,85924.0,137133.0
196602.0,85881.0,87766.0
228448.0,85585.0,87460.0
184827.0,86351.0,125738.0
235119.0,85904.0,87821.0
259563.0,215161.0,87175.0
254921.0,85729.0,87539.0
223822.0,85805.0,87144.0
224299.0,85456.0,87299.0
255549.0,219096.0,87141.0
209118.0,86093.0,87794.0
216358.0,85778.0,234318.0
252957.0,86702.0,87608.0
254752.0,85723.0,88086.0
248262.0,85417.0,87840.0
252652.0,217912.0,87592.0
253902.0,87130.0,87140.0
247415.0,85336.0,759.0
255690.0,85808.0,11609.0
240700.0,87035.0,81062.0
148804.0,86836.0,87139.0
236673.0,85381.0,87387.0
209684.0,86231.0,87223.0
252596.0,85700.0,143444.0
228787.0,85702.0,87994.0
253398.0,86947.0,87630.0
196767.0,85235.0,87635.0
143407.0,85577.0,188350.0
260686.0,85872.0,87224.0
231329.0,85988.0,86685.0
253013.0,135470.0,87307.0
255796.0,85854.0,87940.0
253286.0,216246.0,87407.0
241187.0,85571.0,87660.0
171858.0,85700.0,87746.0
178800.0,216730.0,88013.0
253287.0,85658.0,87281.0
89279.0,85633.0,87302.0
91956.0,85394.0,88358.0
101878.0,87405.0,86907.0
90422.0,85361.0,87611.0
89265.0,85355.0,87601.0
90650.0,87320.0,87950.0
89195.0,85716.0,87670.0
89512.0,85918.0,86676.0
89255.0,85140.0,87431.0
90295.0,85627.0,86755.0
101669.0,85698.0,232528.0
89990.0,85373.0,88360.0
90457.0,85572.0,87734.0
90781.0,216673.0,87492.0
91485.0,85486.0,88145.0
89724.0,85582.0,87421.0
